Continent,WeekRange,Mean,Std,Min,Max
Oceania,05/07/2020 - 11/07/2020,24.357142857142858,63.409901312141976,0,299
Oceania,12/07/2020 - 18/07/2020,35.964285714285715,94.36928704648741,0,415
Oceania,19/07/2020 - 25/07/2020,46.5,120.39374795002665,0,450
Oceania,26/07/2020 - 01/08/2020,62.482142857142854,169.11437668807878,-25,694
Oceania,02/08/2020 - 08/08/2020,57.017857142857146,152.22011467505965,-28,700
Oceania,09/08/2020 - 15/08/2020,40.285714285714285,101.65050897081615,0,395
Oceania,16/08/2020 - 22/08/2020,28.142857142857142,70.09718670828084,0,263
Oceania,23/08/2020 - 29/08/2020,16.321428571428573,37.34561293103656,0,144
Oceania,30/08/2020 - 05/09/2020,11.625,25.234581250916193,-1,112
Oceania,06/09/2020 - 12/09/2020,7.107142857142857,14.659379338751098,0,73
Oceania,13/09/2020 - 19/09/2020,4.732142857142857,10.436807368728623,-1,42
Oceania,20/09/2020 - 26/09/2020,2.857142857142857,5.49521633763427,0,25
Oceania,27/09/2020 - 03/10/2020,2.0714285714285716,3.6224408790314193,0,14
Oceania,04/10/2020 - 10/10/2020,2.5892857142857144,4.030685868612012,0,13
Oceania,11/10/2020 - 17/10/2020,2.5357142857142856,3.75603410631376,0,15
Oceania,18/10/2020 - 24/10/2020,3.0714285714285716,5.141125249511903,0,25
Oceania,25/10/2020 - 31/10/2020,1.8035714285714286,2.5966386863659845,-1,12
Oceania,01/11/2020 - 07/11/2020,1.5178571428571428,2.272292166142305,-1,9
Oceania,08/11/2020 - 14/11/2020,1.1607142857142858,2.755337205657978,0,17
Oceania,15/11/2020 - 21/11/2020,2.4464285714285716,3.995086267618546,0,22
Oceania,22/11/2020 - 28/11/2020,1.5535714285714286,2.3963581676227923,-1,9
Oceania,29/11/2020 - 05/12/2020,1.6785714285714286,2.670424840951123,0,9
Oceania,06/12/2020 - 12/12/2020,1.4285714285714286,2.173034266199666,-1,9
Oceania,13/12/2020 - 19/12/2020,2.6607142857142856,6.639487345254316,-1,36
Oceania,20/12/2020 - 26/12/2020,2.9642857142857144,5.682394775938257,-1,23
Oceania,27/12/2020 - 02/01/2021,3.6607142857142856,5.784860446856984,0,25
Oceania,03/01/2021 - 09/01/2021,2.5,4.755857632244873,-2,31
Oceania,10/01/2021 - 16/01/2021,2.625,4.052216004293768,0,18
Oceania,17/01/2021 - 23/01/2021,1.4285714285714286,2.2712202795945524,-1,9
Oceania,24/01/2021 - 30/01/2021,1.1785714285714286,1.6960611358743458,-2,6
Oceania,31/01/2021 - 06/02/2021,0.9285714285714286,1.5823704066671949,-2,6
Oceania,07/02/2021 - 13/02/2021,1.0,1.2060453783110545,0,5
Oceania,14/02/2021 - 20/02/2021,0.8392857142857143,1.4368752171327857,0,6
Oceania,21/02/2021 - 27/02/2021,1.2321428571428572,1.9816528585875106,0,7
Oceania,28/02/2021 - 06/03/2021,1.5535714285714286,2.4488932034855915,-1,12
Oceania,07/03/2021 - 13/03/2021,1.9107142857142858,2.3298598140761073,0,8
Oceania,14/03/2021 - 20/03/2021,1.9285714285714286,2.715993994217104,0,10
Oceania,21/03/2021 - 27/03/2021,1.625,2.3242789693306456,0,9
Oceania,28/03/2021 - 03/04/2021,1.8392857142857142,2.9342912151088436,0,11
Oceania,04/04/2021 - 10/04/2021,2.3214285714285716,4.31954182274481,-1,24
Oceania,11/04/2021 - 17/04/2021,2.2857142857142856,2.845821726444104,0,9
Oceania,18/04/2021 - 24/04/2021,1.9464285714285714,2.925869834034707,0,16
Oceania,25/04/2021 - 01/05/2021,3.0714285714285716,4.129085933878181,-1,16
Oceania,02/05/2021 - 08/05/2021,2.1607142857142856,2.6681746277475624,0,10
Oceania,09/05/2021 - 15/05/2021,0.9821428571428571,1.4332553084572124,-1,5
Oceania,16/05/2021 - 22/05/2021,0.9285714285714286,1.462962658532247,0,6
Oceania,23/05/2021 - 29/05/2021,1.625,2.632402981031866,0,12
Oceania,30/05/2021 - 05/06/2021,1.5535714285714286,2.6071206190120786,-1,11
Oceania,06/06/2021 - 12/06/2021,1.7678571428571428,2.676436378528675,-1,11
Oceania,13/06/2021 - 19/06/2021,1.6428571428571428,1.9947984307244628,0,8
Oceania,20/06/2021 - 26/06/2021,3.107142857142857,6.360899225820115,-3,31
Oceania,27/06/2021 - 03/07/2021,4.857142857142857,9.022050908601802,-2,40
Oceania,04/07/2021 - 10/07/2021,6.428571428571429,15.599367286536328,0,82
Oceania,11/07/2021 - 17/07/2021,15.053571428571429,33.16044721864076,0,117
Oceania,18/07/2021 - 24/07/2021,19.035714285714285,40.52337789281832,-1,159
Oceania,25/07/2021 - 31/07/2021,26.232142857142858,65.25251400839346,-1,238
Oceania,01/08/2021 - 07/08/2021,34.964285714285715,84.10447275658018,0,308
Oceania,08/08/2021 - 14/08/2021,50.035714285714285,123.4278536835793,0,463
Oceania,15/08/2021 - 21/08/2021,89.73214285714286,216.8786414792156,-1,822
Oceania,22/08/2021 - 28/08/2021,137.07142857142858,312.35433592129175,0,1213
Oceania,29/08/2021 - 04/09/2021,190.48214285714286,435.2362364205289,0,1516
Oceania,05/09/2021 - 11/09/2021,216.57142857142858,457.9292068011806,0,1603
Oceania,12/09/2021 - 18/09/2021,217.33928571428572,414.64645517863505,0,1334
Oceania,19/09/2021 - 25/09/2021,215.17857142857142,374.7436994263416,0,1043
Oceania,26/09/2021 - 02/10/2021,249.89285714285714,437.08429303828706,0,1476
Oceania,03/10/2021 - 09/10/2021,292.01785714285717,567.2426285773353,0,1908
Oceania,10/10/2021 - 16/10/2021,287.30357142857144,608.5460741395423,0,2293
Oceania,17/10/2021 - 23/10/2021,285.51785714285717,616.8921223231948,0,2189
Oceania,24/10/2021 - 30/10/2021,228.71428571428572,481.20706993543246,0,1757
Oceania,31/10/2021 - 06/11/2021,192.39285714285714,382.0356327298864,-1,1331
Oceania,07/11/2021 - 13/11/2021,187.98214285714286,356.8864597177513,-3,1289
Oceania,14/11/2021 - 20/11/2021,180.07142857142858,343.60843767515144,0,1264
Oceania,21/11/2021 - 27/11/2021,192.98214285714286,371.624859285491,-1,1355
Oceania,28/11/2021 - 04/12/2021,192.46428571428572,377.7759780748236,-1,1409
Oceania,05/12/2021 - 11/12/2021,210.10714285714286,391.30679331377127,-1,1296
Oceania,12/12/2021 - 18/12/2021,396.6607142857143,711.5110751526887,-2,2558
Oceania,19/12/2021 - 25/12/2021,898.5535714285714,1652.9625846245979,-4,6379
Oceania,26/12/2021 - 01/01/2022,2902.6964285714284,5133.737603237635,0,22547
Oceania,02/01/2022 - 08/01/2022,9082.25,13886.973824742772,-124,51089
Oceania,09/01/2022 - 15/01/2022,13392.732142857143,19674.891970585777,-13,92264
Oceania,16/01/2022 - 22/01/2022,8360.5,10839.977390113958,-173,32297
Oceania,23/01/2022 - 29/01/2022,6458.428571428572,9403.272209680556,-129,50258
Oceania,30/01/2022 - 05/02/2022,2829.0714285714284,9077.366265722561,-53304,18306
Oceania,06/02/2022 - 12/02/2022,3010.875,4450.314138299167,-15121,10213
Oceania,13/02/2022 - 19/02/2022,2398.6071428571427,4975.427892712788,-24692,14385
Oceania,20/02/2022 - 26/02/2022,3451.785714285714,3287.47270553086,-8,13625
Oceania,27/02/2022 - 05/03/2022,5748.285714285715,7113.351404773436,-42,32674
Oceania,06/03/2022 - 12/03/2022,6644.732142857143,7684.109808242583,0,39773
Oceania,13/03/2022 - 19/03/2022,7561.767857142857,7889.571644072196,0,39135
Oceania,20/03/2022 - 26/03/2022,8706.375,7057.572576672521,0,24762
Oceania,27/03/2022 - 02/04/2022,8816.57142857143,6396.970688912463,669,25453
Oceania,03/04/2022 - 09/04/2022,8111.678571428572,6485.514901005842,-191,24116
Oceania,10/04/2022 - 16/04/2022,6776.321428571428,4567.330878023909,-39,18231
Oceania,17/04/2022 - 23/04/2022,6375.125,4644.587004098035,0,19598
Oceania,24/04/2022 - 30/04/2022,5667.107142857143,3779.7131188807125,0,13725
Oceania,01/05/2022 - 07/05/2022,6142.660714285715,4354.269600693035,-3023,18091
Oceania,08/05/2022 - 14/05/2022,7063.410714285715,4891.251521484923,0,16990
Oceania,15/05/2022 - 21/05/2022,7363.178571428572,5237.170107144586,743,21002
Oceania,22/05/2022 - 28/05/2022,5625.392857142857,3858.52365869063,579,12876
Oceania,29/05/2022 - 04/06/2022,4561.571428571428,3131.8537749282723,0,9644
Oceania,05/06/2022 - 11/06/2022,4088.910714285714,2842.732675544851,0,10378
Oceania,12/06/2022 - 18/06/2022,3948.285714285714,2486.542665222945,0,9087
Oceania,19/06/2022 - 25/06/2022,4151.928571428572,2869.885394336048,0,9455
Oceania,26/06/2022 - 02/07/2022,4862.553571428572,3726.861730828538,0,20509
Oceania,03/07/2022 - 09/07/2022,5946.446428571428,4780.78492954164,0,28538
Oceania,10/07/2022 - 16/07/2022,6301.428571428572,3953.054183365487,-45,14115
Oceania,17/07/2022 - 23/07/2022,6943.839285714285,4699.597142412744,0,18657
Oceania,24/07/2022 - 30/07/2022,6341.910714285715,6291.25962608381,0,34614
Oceania,31/07/2022 - 06/08/2022,4785.571428571428,4017.586158411509,-16,16637
Oceania,07/08/2022 - 13/08/2022,3340.3035714285716,3073.7060717088325,0,11324
Oceania,14/08/2022 - 20/08/2022,2561.875,2159.811364343066,0,8126
Oceania,21/08/2022 - 27/08/2022,1850.9464285714287,1926.4102217680602,-3079,6668
Oceania,28/08/2022 - 03/09/2022,1475.982142857143,1346.8823595935971,0,5418
Oceania,04/09/2022 - 10/09/2022,1049.107142857143,1139.406459179857,-106,4050
Oceania,11/09/2022 - 17/09/2022,831.3392857142857,2543.518924473699,-74,17392
Oceania,18/09/2022 - 24/09/2022,903.625,2647.660542389691,0,14155
Oceania,25/09/2022 - 01/10/2022,861.0535714285714,2385.5670369928853,-226,12574
Oceania,02/10/2022 - 08/10/2022,814.1071428571429,2266.37955321274,-17,10753
Oceania,09/10/2022 - 15/10/2022,788.4821428571429,2402.895223313072,-1158,11810
Oceania,16/10/2022 - 22/10/2022,841.4821428571429,2485.589134416601,-880,14288
Oceania,23/10/2022 - 29/10/2022,891.0,2679.2882908441456,0,16343
Oceania,30/10/2022 - 05/11/2022,1116.5,3332.1359952602606,0,20456
Oceania,06/11/2022 - 12/11/2022,1439.875,4018.195959122587,0,20770
Oceania,13/11/2022 - 19/11/2022,1782.017857142857,5014.40960175979,-151,27864
Oceania,20/11/2022 - 26/11/2022,2010.5535714285713,5623.332289082831,0,31506
Oceania,27/11/2022 - 03/12/2022,2339.5714285714284,6603.8754568321965,-2678,37781
Oceania,04/12/2022 - 10/12/2022,2535.4285714285716,7366.488323006221,-624,40179
Oceania,11/12/2022 - 17/12/2022,2664.0178571428573,7967.193666966308,0,40680
Oceania,18/12/2022 - 24/12/2022,2672.75,7917.907398595115,0,42699
Oceania,25/12/2022 - 31/12/2022,1540.5535714285713,5677.34339576545,0,31970
Oceania,01/01/2023 - 07/01/2023,1714.1785714285713,5067.251699463358,0,22740
Oceania,08/01/2023 - 14/01/2023,1128.5535714285713,3631.375236211322,-105,21660
Oceania,15/01/2023 - 21/01/2023,816.2321428571429,2970.800810256517,-266,19179
Oceania,22/01/2023 - 28/01/2023,622.4642857142857,2227.66882608284,0,13855
Oceania,29/01/2023 - 04/02/2023,497.75,1776.220760747124,-213,10567
Oceania,05/02/2023 - 11/02/2023,466.76785714285717,1568.4110197738512,0,8860
Oceania,12/02/2023 - 18/02/2023,457.5,1515.3955739194125,0,8364
Oceania,19/02/2023 - 25/02/2023,477.73214285714283,1525.443321447261,0,8196
Oceania,26/02/2023 - 04/03/2023,502.85714285714283,1655.9295486613764,0,9077
Oceania,05/03/2023 - 11/03/2023,631.875,2213.067579668431,0,11439
